Local;feridos;latitude;longitude
SEVERIANO DE ALMEIDA, RS - Rodovia: BR-153, KM 10;2;-27,431969;-52,040558
BIGUACU, SC - Rodovia: BR-101, KM 186;17;-27,4341098;-48,62567129
PONTE ALTA, SC - Rodovia: BR-116, KM 201;0;-27,4362;-50,406
SEVERIANO DE ALMEIDA, RS - Rodovia: BR-153, KM 16;0;-27,4374346;-52,0850496
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 322;1;-27,4387455;-51,24420036
PONTE ALTA, SC - Rodovia: BR-116, KM 202;2;-27,44129626;-50,39571452
PONTE ALTA, SC - Rodovia: BR-116, KM 203;1;-27,44129626;-50,39571452
BIGUACU, SC - Rodovia: BR-101, KM 187;1;-27,44307116;-48,62848475
SEBERI, RS - Rodovia: BR-386, KM 44;0;-27,44308312;-53,4152169
TRES PASSOS, RS - Rodovia: BR-468, KM 105;9;-27,44375401;-53,94975605
TRES PASSOS, RS - Rodovia: BR-468, KM 104;1;-27,44422997;-53,94973755
SEBERI, RS - Rodovia: BR-386, KM 45;3;-27,44963799;-53,41421843
BIGUACU, SC - Rodovia: BR-101, KM 188;6;-27,45123421;-48,63370766
BIGUACU, SC - Rodovia: BR-101, KM 189;14;-27,45123421;-48,63370766
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 325;1;-27,454107;-51,253307
SEBERI, RS - Rodovia: BR-386, KM 46;0;-27,457483;-53,409458
SEBERI, RS - Rodovia: BR-386, KM 47;4;-27,457483;-53,409458
TRES PASSOS, RS - Rodovia: BR-468, KM 102;0;-27,45912045;-53,94218445
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 326;10;-27,461012;-51,259975
PONTE ALTA, SC - Rodovia: BR-116, KM 205;5;-27,46220493;-50,38879395
PONTE ALTA, SC - Rodovia: BR-116, KM 206;0;-27,46534609;-50,38611714
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 327;3;-27,465645;-51,268574
BIGUACU, SC - Rodovia: BR-101, KM 190;7;-27,468056;-48,641712
SEVERIANO DE ALMEIDA, RS - Rodovia: BR-153, KM 20;3;-27,46871;-52,10443
SEBERI, RS - Rodovia: BR-386, KM 48;0;-27,47309352;-53,40148509
PONTE ALTA, SC - Rodovia: BR-116, KM 207;6;-27,47335386;-50,3816746
VARGEM, SC - Rodovia: BR-282, KM 311;2;-27,474283;-50,982262
SEVERIANO DE ALMEIDA, RS - Rodovia: BR-153, KM 21;1;-27,4744926;-52,10589097
BIGUACU, SC - Rodovia: BR-101, KM 191;24;-27,47730273;-48,64127329
TRES PASSOS, RS - Rodovia: BR-468, KM 100;2;-27,47870502;-53,91031202
PONTE ALTA, SC - Rodovia: BR-116, KM 204;2;-27,481998;-50,379116
SEBERI, RS - Rodovia: BR-386, KM 49;0;-27,482555;-53,392845
VARGEM, SC - Rodovia: BR-282, KM 310;3;-27,483074;-50,98188
PONTE ALTA, SC - Rodovia: BR-116, KM 208;3;-27,48436493;-50,37797928
BIGUACU, SC - Rodovia: BR-101, KM 192;20;-27,48443781;-48,64765238
PONTE ALTA, SC - Rodovia: BR-116, KM 195;4;-27,48465;-50,38071
TRES PASSOS, RS - Rodovia: BR-468, KM 98;0;-27,48845026;-53,89320218
BIGUACU, SC - Rodovia: BR-101, KM 193;33;-27,489574;-48,655914
PONTE ALTA, SC - Rodovia: BR-116, KM 215;1;-27,48974;-50,375561
SEBERI, RS - Rodovia: BR-386, KM 50;0;-27,491682;-53,389172
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 334;1;-27,49403474;-51,33606434
VARGEM, SC - Rodovia: BR-282, KM 307;0;-27,495266;-50,962605
VARGEM, SC - Rodovia: BR-282, KM 308;0;-27,495266;-50,962605
TRES PASSOS, RS - Rodovia: BR-468, KM 96;3;-27,4954;-53,88723
TRES PASSOS, RS - Rodovia: BR-468, KM 97;3;-27,49549485;-53,88701867
VARGEM, SC - Rodovia: BR-282, KM 306;3;-27,495869;-50,952518
PONTE ALTA, SC - Rodovia: BR-116, KM 209;1;-27,49607258;-50,37005465
PONTE ALTA, SC - Rodovia: BR-116, KM 210;2;-27,49607258;-50,37005465
VARGEM, SC - Rodovia: BR-282, KM 305;4;-27,496103;-50,940418
BIGUACU, SC - Rodovia: BR-101, KM 194;24;-27,49815117;-48,65661236
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 337;2;-27,49888;-51,34091
SEBERI, RS - Rodovia: BR-386, KM 51;2;-27,500874;-53,388092
PONTE ALTA, SC - Rodovia: BR-116, KM 211;2;-27,50285695;-50,36575969
BIGUACU, SC - Rodovia: BR-101, KM 195;16;-27,5047092;-48,65010819
BIGUACU, SC - Rodovia: BR-101, KM 196;16;-27,5047092;-48,65010819
VARGEM, SC - Rodovia: BR-282, KM 302;1;-27,505852;-50,926998
TRES ARROIOS, RS - Rodovia: BR-153, KM 26;1;-27,50703;-52,134491
SEBERI, RS - Rodovia: BR-386, KM 52;0;-27,508551;-53,381039
PONTE ALTA, SC - Rodovia: BR-116, KM 212;5;-27,51040007;-50,36397936
TRES ARROIOS, RS - Rodovia: BR-153, KM 28;1;-27,5110546;-52,14325897
VARGEM, SC - Rodovia: BR-282, KM 301;0;-27,515957;-50,917877
BIGUACU, SC - Rodovia: BR-101, KM 197;29;-27,51844497;-48,63848496
TRES ARROIOS, RS - Rodovia: BR-153, KM 30;4;-27,51888018;-52,14835565
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 338;0;-27,52045;-51,35284
PONTE ALTA, SC - Rodovia: BR-116, KM 213;3;-27,5263501;-50,36627412
BIGUACU, SC - Rodovia: BR-101, KM 198;17;-27,52658712;-48,63506019
SAO JOSE, SC - Rodovia: BR-101, KM 198;4;-27,52658712;-48,63506019
SAO JOSE, SC - Rodovia: BR-101, KM 197;1;-27,5267;-48,6349
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 342;1;-27,53015576;-51,3882494
PONTE ALTA, SC - Rodovia: BR-116, KM 214;7;-27,53188987;-50,37131713
BIGUACU, SC - Rodovia: BR-101, KM 199;9;-27,53413705;-48,63003205
BIGUACU, SC - Rodovia: BR-101, KM 200;1;-27,53413705;-48,63003205
SAO JOSE, SC - Rodovia: BR-101, KM 199;15;-27,53413705;-48,63003205
SEBERI, RS - Rodovia: BR-386, KM 55;8;-27,535421;-53,36916
CAMPOS NOVOS, SC - Rodovia: BR-470, KM 344;0;-27,53704367;-51,40485764
VARGEM, SC - Rodovia: BR-282, KM 294;1;-27,538227;-50,860825
PONTE ALTA, SC - Rodovia: BR-116, KM 216;1;-27,538325;-50,376366
SAO JOSE, SC - Rodovia: BR-101, KM 200;34;-27,54018513;-48,62287714
SAO JOSE, SC - Rodovia: BR-101, KM 201;35;-27,54018513;-48,62287714
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 292;1;-27,54313;-50,85523
BOM PROGRESSO, RS - Rodovia: BR-468, KM 89;1;-27,55165104;-53,86769008
TRES ARROIOS, RS - Rodovia: BR-153, KM 35;1;-27,55334896;-52,20378104
CORREIA PINTO, SC - Rodovia: BR-116, KM 217;9;-27,55447701;-50,37698044
SEBERI, RS - Rodovia: BR-386, KM 59;1;-27,55461;-53,35849
SAO JOSE, SC - Rodovia: BR-101, KM 202;67;-27,55711595;-48,61897889
SAO JOSE, SC - Rodovia: BR-101, KM 203;60;-27,55711595;-48,61897889
CORREIA PINTO, SC - Rodovia: BR-116, KM 218;5;-27,56247698;-50,37616896
SAO JOSE, SC - Rodovia: BR-101, KM 204;68;-27,5650044;-48,61460082
TRES ARROIOS, RS - Rodovia: BR-153, KM 38;0;-27,56598492;-52,21728001
TRES ARROIOS, RS - Rodovia: BR-153, KM 37;1;-27,566004;-52,217388
SEBERI, RS - Rodovia: BR-386, KM 60;4;-27,56799587;-53,35257053
CORREIA PINTO, SC - Rodovia: BR-116, KM 219;2;-27,57012897;-50,37318791
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 287;3;-27,570518;-50,809422
BIGUACU, SC - Rodovia: BR-101, KM 203;1;-27,5742;-48,6134
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 282;1;-27,578697;-50,77409
SAO JOSE, SC - Rodovia: BR-101, KM 205;73;-27,58313237;-48,61532885
SAO JOSE, SC - Rodovia: BR-101, KM 206;78;-27,58313237;-48,61532885
SAO JOSE, SC - Rodovia: BR-282, KM 6;23;-27,58313237;-48,61532885
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 6;0;-27,58361134;-48,61578941
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 278;5;-27,58563206;-50,74079004
CORREIA PINTO, SC - Rodovia: BR-116, KM 221;0;-27,58573399;-50,36555188
CAMPO NOVO, RS - Rodovia: BR-468, KM 85;2;-27,58687;-53,87038
CORREIA PINTO, SC - Rodovia: BR-116, KM 220;5;-27,58766225;-50,36495447
SAO JOSE, SC - Rodovia: BR-282, KM 5;53;-27,588425;-48,612919
PONTE ALTA, SC - Rodovia: BR-116, KM 200;0;-27,58912663;-48,61148715
SAO JOSE, SC - Rodovia: BR-101, KM 207;92;-27,59193546;-48,61824557
SEBERI, RS - Rodovia: BR-386, KM 62;0;-27,59244;-53,34514
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 5;3;-27,592646;-48,604034
ERECHIM, RS - Rodovia: BR-153, KM 42;0;-27,59755702;-52,2349289
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 0;16;-27,59845;-48,571995
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 4;47;-27,600384;-48,599705
SAO JOSE, SC - Rodovia: BR-282, KM 4;16;-27,600384;-48,599705
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 3;39;-27,60100257;-48,59880567
CORREIA PINTO, SC - Rodovia: BR-116, KM 223;11;-27,60213889;-50,35543366
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 1;47;-27,602955;-48,580509
SAO JOSE, SC - Rodovia: BR-282, KM 1;2;-27,602955;-48,580509
SAO JOSE, SC - Rodovia: BR-101, KM 208;69;-27,60327979;-48,63201818
SAO JOSE, SC - Rodovia: BR-101, KM 209;79;-27,60327979;-48,63201818
FLORIANOPOLIS, SC - Rodovia: BR-282, KM 2;36;-27,603289;-48,590416
SAO JOSE, SC - Rodovia: BR-282, KM 3;3;-27,603289;-48,590416
ERECHIM, RS - Rodovia: BR-153, KM 43;5;-27,60602218;-52,23788583
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 275;3;-27,606421;-50,720207
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 276;0;-27,606421;-50,720207
CORREIA PINTO, SC - Rodovia: BR-116, KM 224;0;-27,61065825;-50,35094133
CORREIA PINTO, SC - Rodovia: BR-116, KM 225;1;-27,61065825;-50,35094133
SEBERI, RS - Rodovia: BR-386, KM 63;3;-27,61161741;-53,34449979
CAMPO NOVO, RS - Rodovia: BR-468, KM 82;0;-27,61428169;-53,86420727
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 274;1;-27,61434127;-50,71434975
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 269;1;-27,616257;-50,667435
BARRACAO, RS - Rodovia: BR-470, KM 3;1;-27,6165468;-51,47954983
SAO JOSE, SC - Rodovia: BR-101, KM 210;67;-27,6167305;-48,6457265
BARRACAO, RS - Rodovia: BR-470, KM 4;0;-27,61696795;-51,48360201
BOM PROGRESSO, RS - Rodovia: BR-468, KM 82;1;-27,617344;-53,862949
SEBERI, RS - Rodovia: BR-386, KM 64;7;-27,618511;-53,34409
ERECHIM, RS - Rodovia: BR-153, KM 44;7;-27,62312752;-52,23687793
ERECHIM, RS - Rodovia: BR-153, KM 45;0;-27,62312752;-52,23687793
BARAO DE COTEGIPE, RS - Rodovia: BR-480, KM 65;2;-27,623138;-52,371269
PALHOCA, SC - Rodovia: BR-101, KM 212;52;-27,62329313;-48,65245588
SAO JOSE, SC - Rodovia: BR-101, KM 211;16;-27,62329313;-48,65245588
SAO JOSE, SC - Rodovia: BR-101, KM 212;1;-27,62329313;-48,65245588
PALHOCA, SC - Rodovia: BR-101, KM 210;2;-27,6235;-48,6524
PALHOCA, SC - Rodovia: BR-101, KM 211;27;-27,62383804;-48,65267515
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 267;0;-27,6251;-50,6544
BARAO DE COTEGIPE, RS - Rodovia: BR-480, KM 66;1;-27,62694605;-52,36726105
CORREIA PINTO, SC - Rodovia: BR-116, KM 226;5;-27,627321;-50,34153899
CORREIA PINTO, SC - Rodovia: BR-116, KM 227;1;-27,627321;-50,34153899
PALHOCA, SC - Rodovia: BR-101, KM 213;72;-27,62996929;-48,65903871
BOA VISTA DAS MISSOES, RS - Rodovia: BR-386, KM 66;0;-27,63055974;-53,33913803
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 262;3;-27,631268;-50,605614
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 263;3;-27,631268;-50,605614
ERECHIM, RS - Rodovia: BR-480, KM 69;1;-27,63347625;-52,34270887
ERECHIM, RS - Rodovia: BR-480, KM 71;0;-27,63462904;-52,314186
BARAO DE COTEGIPE, RS - Rodovia: BR-480, KM 67;0;-27,63591639;-52,35183318
SAO JOSE, SC - Rodovia: BR-101, KM 213;0;-27,6369;-48,6651
PALHOCA, SC - Rodovia: BR-101, KM 214;70;-27,63697369;-48,66514142
ERECHIM, RS - Rodovia: BR-153, KM 46;1;-27,63704089;-52,2399044
ERECHIM, RS - Rodovia: BR-480, KM 70;2;-27,63726425;-52,32108951
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 261;1;-27,63886578;-50,59742689
ERECHIM, RS - Rodovia: BR-480, KM 72;4;-27,6399839;-52,30602492
ERECHIM, RS - Rodovia: BR-480, KM 73;2;-27,6399839;-52,30602492
ERECHIM, RS - Rodovia: BR-153, KM 47;14;-27,64198957;-52,24495769
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 260;2;-27,644962;-50,59391
CAMPO NOVO, RS - Rodovia: BR-468, KM 84;4;-27,64875261;-53,85875702
ERECHIM, RS - Rodovia: BR-153, KM 48;5;-27,65118001;-52,257248
ERECHIM, RS - Rodovia: BR-153, KM 49;12;-27,65118001;-52,257248
PALHOCA, SC - Rodovia: BR-101, KM 215;42;-27,65184843;-48,67604941
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 259;1;-27,653334;-50,59449
CORREIA PINTO, SC - Rodovia: BR-116, KM 228;1;-27,65389145;-50,33649087
BARRACAO, RS - Rodovia: BR-470, KM 9;0;-27,653986;-51,460018
ERECHIM, RS - Rodovia: BR-153, KM 50;3;-27,65513812;-52,26579899
ERECHIM, RS - Rodovia: BR-153, KM 51;16;-27,65623359;-52,27554709
BOA VISTA DAS MISSOES, RS - Rodovia: BR-386, KM 71;0;-27,65770132;-53,31840187
PALHOCA, SC - Rodovia: BR-282, KM 16;33;-27,658611;-48,681847
PALHOCA, SC - Rodovia: BR-282, KM 17;26;-27,658611;-48,681847
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 258;1;-27,6590516;-50,59328556
PALHOCA, SC - Rodovia: BR-101, KM 216;58;-27,65981409;-48,67747798
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 81;0;-27,662018;-49,168583
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 82;9;-27,662018;-49,168583
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 83;1;-27,662027;-49,178356
BARRACAO, RS - Rodovia: BR-470, KM 12;1;-27,66229079;-51,45618168
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 87;2;-27,664766;-49,20578
CORREIA PINTO, SC - Rodovia: BR-116, KM 230;0;-27,66481801;-50,33623837
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 80;3;-27,6662925;-49,16042805
ERECHIM, RS - Rodovia: BR-153, KM 52;4;-27,66693813;-52,29069167
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 84;8;-27,666992;-49,183552
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 85;4;-27,667007;-49,192802
PALHOCA, SC - Rodovia: BR-101, KM 217;38;-27,66779034;-48,67393586
PALHOCA, SC - Rodovia: BR-101, KM 218;13;-27,66779034;-48,67393586
CAMPO NOVO, RS - Rodovia: BR-468, KM 75;3;-27,671;-53,8528
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 256;1;-27,67211;-50,581013
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 257;4;-27,67211;-50,581013
PALHOCA, SC - Rodovia: BR-282, KM 18;19;-27,672798;-48,694286
PALHOCA, SC - Rodovia: BR-282, KM 19;23;-27,672798;-48,694286
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 78;1;-27,67348419;-49,14956843
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 27;5;-27,673981;-48,769676
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 28;4;-27,67478;-48,778904
BOA VISTA DO BURICA, RS - Rodovia: BR-472, KM 115;1;-27,67502;-54,11141
BOA VISTA DO BURICA, RS - Rodovia: BR-472, KM 117;1;-27,675777;-54,113335
PALHOCA, SC - Rodovia: BR-101, KM 219;19;-27,6758601;-48,67052525
ERECHIM, RS - Rodovia: BR-153, KM 53;1;-27,67588411;-52,290501
CORREIA PINTO, SC - Rodovia: BR-116, KM 231;4;-27,67679;-49,14758
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 89;3;-27,677973;-49,215893
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 26;8;-27,678228;-48,752895
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 25;7;-27,67903607;-48,74905872
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 29;9;-27,679737;-48,786785
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 60;4;-27,680164;-49,019672
BOA VISTA DAS MISSOES, RS - Rodovia: BR-386, KM 74;15;-27,682369;-53,30800295
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 24;15;-27,68268;-48,744614
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 62;2;-27,682718;-49,029194
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 90;2;-27,68276;-49,00606
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 59;1;-27,68281553;-49,00614738
PALHOCA, SC - Rodovia: BR-282, KM 24;3;-27,68285;-48,74389
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 72;18;-27,683439;-49,105259
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 58;3;-27,683594;-49,005539
ALFREDO WAGNER, SC - Rodovia: BR-282, KM 91;5;-27,683796;-49,222366
PALHOCA, SC - Rodovia: BR-101, KM 220;11;-27,68392194;-48,66710085
PALHOCA, SC - Rodovia: BR-282, KM 20;14;-27,683958;-48,71006
PALHOCA, SC - Rodovia: BR-282, KM 21;7;-27,683958;-48,71006
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 20;1;-27,683958;-48,71006
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 251;0;-27,685;-50,56543
AGUAS MORNAS, SC - Rodovia: BR-282, KM 54;13;-27,685799;-48,974514
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 54;10;-27,685799;-48,974514
SAO JOSE DO CERRITO, SC - Rodovia: BR-282, KM 253;2;-27,68615024;-50,56586266
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 46;1;-27,6865;-48,9752
BOA VISTA DAS MISSOES, RS - Rodovia: BR-386, KM 75;0;-27,68650176;-53,30771327
AGUAS MORNAS, SC - Rodovia: BR-282, KM 30;0;-27,687376;-48,79071
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 56;0;-27,68746129;-48,99492502
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 23;2;-27,687958;-48,736794
PALHOCA, SC - Rodovia: BR-282, KM 23;1;-27,688507;-48,72739
SANTO AMARO DA IMPERATRIZ, SC - Rodovia: BR-282, KM 22;8;-27,688507;-48,72739
AGUAS MORNAS, SC - Rodovia: BR-282, KM 55;4;-27,68905734;-48,98380995
PALHOCA, SC - Rodovia: BR-282, KM 22;2;-27,68907;-48,717541
RANCHO QUEIMADO, SC - Rodovia: BR-282, KM 74;5;-27,68946;-49,1211
